113	21	1
21	21	1
63	21	1
112	21	1
13	21	1
107	21	1
12	21	1
106	21	1
95	21	-1
115	21	-1
138	21	-1
10	21	-1
4	21	-1
118	21	-1
130	21	-1
31	21	-1
95	22	1
121	22	1
54	22	1
113	22	1
138	22	1
13	22	1
20	22	1
107	22	1
10	22	1
118	22	1
142	22	1
12	22	1
106	22	1
51	22	-1
115	22	-1
116	22	-1
112	22	-1
4	22	-1
25	22	-1
31	22	-1
95	23	1
121	23	1
54	23	1
113	23	1
138	23	1
13	23	1
20	23	1
107	23	1
10	23	1
118	23	1
142	23	1
12	23	1
106	23	1
51	23	-1
115	23	-1
63	23	-1
112	23	-1
42	23	-1
4	23	-1
25	23	-1
31	23	-1
95	24	1
51	24	1
121	24	1
21	24	1
116	24	1
63	24	1
112	24	1
20	24	1
42	24	1
4	24	1
142	24	1
25	24	1
31	24	1
54	24	-1
113	24	-1
138	24	-1
13	24	-1
107	24	-1
10	24	-1
118	24	-1
12	24	-1
106	24	-1
51	25	1
54	25	1
113	25	1
138	25	1
13	25	1
107	25	1
10	25	1
118	25	1
142	25	1
12	25	1
106	25	1
95	25	-1
121	25	-1
21	25	-1
116	25	-1
63	25	-1
112	25	-1
20	25	-1
42	25	-1
4	25	-1
25	25	-1
31	25	-1
113	26	1
115	26	1
21	26	1
63	26	1
20	26	1
10	26	1
106	26	1
31	26	1
95	26	-1
51	26	-1
121	26	-1
54	26	-1
116	26	-1
112	26	-1
138	26	-1
13	26	-1
107	26	-1
42	26	-1
4	26	-1
118	26	-1
130	26	-1
142	26	-1
12	26	-1
25	26	-1
95	27	1
51	27	1
121	27	1
116	27	1
112	27	1
138	27	1
107	27	1
42	27	1
118	27	1
142	27	1
12	27	1
25	27	1
54	27	-1
113	27	-1
115	27	-1
21	27	-1
63	27	-1
13	27	-1
20	27	-1
10	27	-1
4	27	-1
130	27	-1
106	27	-1
31	27	-1
51	28	1
54	28	1
113	28	1
115	28	1
21	28	1
63	28	1
13	28	1
10	28	1
4	28	1
130	28	1
106	28	1
31	28	1
95	28	-1
121	28	-1
116	28	-1
112	28	-1
138	28	-1
20	28	-1
107	28	-1
42	28	-1
118	28	-1
142	28	-1
12	28	-1
25	28	-1
95	29	1
51	29	1
121	29	1
116	29	1
112	29	1
138	29	1
107	29	1
42	29	1
118	29	1
142	29	1
12	29	1
25	29	1
54	29	-1
113	29	-1
115	29	-1
21	29	-1
63	29	-1
13	29	-1
20	29	-1
10	29	-1
4	29	-1
130	29	-1
106	29	-1
31	29	-1
95	30	1
121	30	1
115	30	1
112	30	1
10	30	1
42	30	1
4	30	1
118	30	1
142	30	1
25	30	1
31	30	1
51	30	-1
54	30	-1
113	30	-1
21	30	-1
116	30	-1
63	30	-1
138	30	-1
13	30	-1
20	30	-1
107	30	-1
130	30	-1
12	30	-1
106	30	-1
51	31	1
54	31	1
21	31	1
116	31	1
63	31	1
138	31	1
13	31	1
20	31	1
107	31	1
130	31	1
12	31	1
106	31	1
95	31	-1
121	31	-1
113	31	-1
115	31	-1
112	31	-1
10	31	-1
42	31	-1
4	31	-1
118	31	-1
142	31	-1
25	31	-1
31	31	-1
51	32	1
21	32	1
116	32	1
63	32	1
138	32	1
13	32	1
20	32	1
107	32	1
12	32	1
95	32	-1
121	32	-1
54	32	-1
113	32	-1
115	32	-1
112	32	-1
10	32	-1
42	32	-1
4	32	-1
118	32	-1
130	32	-1
142	32	-1
106	32	-1
25	32	-1
31	32	-1
51	33	1
21	33	1
116	33	1
63	33	1
138	33	1
13	33	1
20	33	1
95	33	-1
121	33	-1
54	33	-1
113	33	-1
115	33	-1
112	33	-1
107	33	-1
10	33	-1
42	33	-1
4	33	-1
118	33	-1
130	33	-1
142	33	-1
12	33	-1
106	33	-1
25	33	-1
31	33	-1
51	34	1
54	34	1
113	34	1
21	34	1
116	34	1
63	34	1
138	34	1
13	34	1
20	34	1
107	34	1
130	34	1
12	34	1
106	34	1
95	34	-1
121	34	-1
115	34	-1
112	34	-1
10	34	-1
42	34	-1
4	34	-1
118	34	-1
142	34	-1
25	34	-1
31	34	-1
95	35	1
121	35	1
54	35	1
113	35	1
21	35	1
63	35	1
112	35	1
20	35	1
42	35	1
4	35	1
142	35	1
106	35	1
31	35	1
51	35	-1
116	35	-1
138	35	-1
13	35	-1
107	35	-1
10	35	-1
118	35	-1
130	35	-1
12	35	-1
25	35	-1
51	36	1
121	36	1
54	36	1
21	36	1
116	36	1
112	36	1
138	36	1
13	36	1
20	36	1
107	36	1
42	36	1
130	36	1
12	36	1
25	36	1
95	36	-1
115	36	-1
10	36	-1
4	36	-1
118	36	-1
106	36	-1
31	36	-1
51	37	1
121	37	1
54	37	1
21	37	1
82	37	1
63	37	1
112	37	1
138	37	1
13	37	1
20	37	1
107	37	1
42	37	1
130	37	1
12	37	1
25	37	1
95	37	-1
113	37	-1
115	37	-1
10	37	-1
4	37	-1
118	37	-1
142	37	-1
37	37	-1
106	37	-1
31	37	-1
51	38	1
113	38	1
21	38	1
82	38	1
138	38	1
13	38	1
20	38	1
107	38	1
12	38	1
37	38	1
95	38	-1
121	38	-1
54	38	-1
115	38	-1
63	38	-1
112	38	-1
10	38	-1
42	38	-1
4	38	-1
118	38	-1
130	38	-1
142	38	-1
106	38	-1
25	38	-1
31	38	-1
95	39	1
51	39	1
121	39	1
115	39	1
21	39	1
82	39	1
63	39	1
112	39	1
138	39	1
20	39	1
10	39	1
42	39	1
4	39	1
118	39	1
142	39	1
25	39	1
54	39	-1
113	39	-1
13	39	-1
107	39	-1
130	39	-1
12	39	-1
37	39	-1
106	39	-1
31	39	-1
51	40	1
21	40	1
82	40	1
138	40	1
13	40	1
20	40	1
107	40	1
12	40	1
37	40	1
95	40	-1
121	40	-1
54	40	-1
113	40	-1
115	40	-1
63	40	-1
112	40	-1
10	40	-1
42	40	-1
4	40	-1
118	40	-1
130	40	-1
142	40	-1
106	40	-1
25	40	-1
31	40	-1
51	41	1
21	41	1
138	41	1
13	41	1
20	41	1
107	41	1
12	41	1
37	41	1
95	41	-1
121	41	-1
54	41	-1
113	41	-1
115	41	-1
82	41	-1
63	41	-1
112	41	-1
10	41	-1
42	41	-1
4	41	-1
118	41	-1
130	41	-1
142	41	-1
106	41	-1
25	41	-1
31	41	-1
95	42	1
51	42	1
121	42	1
21	42	1
63	42	1
112	42	1
138	42	1
20	42	1
10	42	1
42	42	1
4	42	1
118	42	1
142	42	1
37	42	1
25	42	1
54	42	-1
113	42	-1
115	42	-1
82	42	-1
13	42	-1
107	42	-1
130	42	-1
12	42	-1
106	42	-1
31	42	-1
95	43	1
51	43	1
121	43	1
63	43	1
112	43	1
138	43	1
20	43	1
10	43	1
42	43	1
4	43	1
118	43	1
142	43	1
25	43	1
54	43	-1
113	43	-1
115	43	-1
21	43	-1
82	43	-1
13	43	-1
107	43	-1
130	43	-1
12	43	-1
37	43	-1
106	43	-1
31	43	-1
51	44	1
54	44	1
113	44	1
21	44	1
82	44	1
138	44	1
13	44	1
20	44	1
107	44	1
130	44	1
12	44	1
37	44	1
106	44	1
95	44	-1
121	44	-1
115	44	-1
63	44	-1
112	44	-1
10	44	-1
42	44	-1
4	44	-1
118	44	-1
142	44	-1
25	44	-1
31	44	-1
95	45	1
121	45	1
113	45	1
82	45	1
138	45	1
13	45	1
20	45	1
107	45	1
10	45	1
42	45	1
130	45	1
12	45	1
37	45	1
51	45	-1
54	45	-1
115	45	-1
21	45	-1
116	45	-1
112	45	-1
4	45	-1
118	45	-1
142	45	-1
106	45	-1
25	45	-1
31	45	-1
113	46	1
82	46	1
138	46	1
13	46	1
20	46	1
107	46	1
130	46	1
12	46	1
37	46	1
95	46	-1
51	46	-1
121	46	-1
54	46	-1
115	46	-1
21	46	-1
116	46	-1
112	46	-1
10	46	-1
42	46	-1
4	46	-1
118	46	-1
142	46	-1
106	46	-1
25	46	-1
31	46	-1
51	47	1
54	47	1
113	47	1
21	47	1
82	47	1
138	47	1
13	47	1
20	47	1
107	47	1
130	47	1
12	47	1
37	47	1
106	47	1
95	47	-1
121	47	-1
115	47	-1
116	47	-1
63	47	-1
112	47	-1
10	47	-1
42	47	-1
4	47	-1
118	47	-1
142	47	-1
25	47	-1
31	47	-1
51	48	1
113	48	1
21	48	1
82	48	1
138	48	1
13	48	1
20	48	1
107	48	1
12	48	1
37	48	1
95	48	-1
121	48	-1
54	48	-1
115	48	-1
116	48	-1
63	48	-1
112	48	-1
10	48	-1
42	48	-1
4	48	-1
118	48	-1
130	48	-1
142	48	-1
106	48	-1
25	48	-1
31	48	-1
51	49	1
54	49	1
113	49	1
21	49	1
82	49	1
138	49	1
13	49	1
20	49	1
107	49	1
130	49	1
12	49	1
37	49	1
106	49	1
95	49	-1
121	49	-1
115	49	-1
116	49	-1
63	49	-1
112	49	-1
10	49	-1
42	49	-1
4	49	-1
118	49	-1
142	49	-1
25	49	-1
31	49	-1
95	50	1
121	50	1
115	50	1
116	50	1
63	50	1
112	50	1
10	50	1
42	50	1
4	50	1
118	50	1
142	50	1
25	50	1
31	50	1
51	50	-1
54	50	-1
113	50	-1
21	50	-1
82	50	-1
138	50	-1
13	50	-1
20	50	-1
107	50	-1
130	50	-1
12	50	-1
37	50	-1
106	50	-1
95	51	1
51	51	1
121	51	1
115	51	1
116	51	1
63	51	1
112	51	1
10	51	1
42	51	1
4	51	1
118	51	1
142	51	1
25	51	1
31	51	1
54	51	-1
113	51	-1
21	51	-1
82	51	-1
138	51	-1
13	51	-1
20	51	-1
107	51	-1
130	51	-1
12	51	-1
37	51	-1
106	51	-1
95	52	1
121	52	1
54	52	1
113	52	1
115	52	1
82	52	1
112	52	1
13	52	1
107	52	1
10	52	1
42	52	1
4	52	1
118	52	1
130	52	1
142	52	1
12	52	1
106	52	1
25	52	1
31	52	1
51	52	-1
21	52	-1
116	52	-1
63	52	-1
138	52	-1
20	52	-1
37	52	-1
95	53	1
51	53	1
121	53	1
115	53	1
21	53	1
116	53	1
63	53	1
112	53	1
20	53	1
10	53	1
42	53	1
4	53	1
118	53	1
142	53	1
25	53	1
31	53	1
54	53	-1
113	53	-1
82	53	-1
138	53	-1
13	53	-1
107	53	-1
130	53	-1
12	53	-1
37	53	-1
106	53	-1
51	54	1
54	54	1
113	54	1
21	54	1
82	54	1
138	54	1
13	54	1
20	54	1
107	54	1
130	54	1
12	54	1
37	54	1
106	54	1
95	54	-1
121	54	-1
115	54	-1
116	54	-1
63	54	-1
112	54	-1
10	54	-1
42	54	-1
4	54	-1
118	54	-1
142	54	-1
25	54	-1
31	54	-1
95	55	1
51	55	1
121	55	1
115	55	1
116	55	1
63	55	1
112	55	1
20	55	1
10	55	1
42	55	1
4	55	1
118	55	1
142	55	1
25	55	1
54	55	-1
113	55	-1
21	55	-1
82	55	-1
138	55	-1
13	55	-1
107	55	-1
130	55	-1
12	55	-1
37	55	-1
106	55	-1
31	55	-1
51	56	1
121	56	1
54	56	1
113	56	1
115	56	1
138	56	1
13	56	1
107	56	1
10	56	1
118	56	1
130	56	1
142	56	1
12	56	1
106	56	1
95	56	-1
21	56	-1
82	56	-1
63	56	-1
112	56	-1
20	56	-1
42	56	-1
4	56	-1
37	56	-1
25	56	-1
31	56	-1
95	57	1
121	57	1
113	57	1
21	57	1
116	57	1
63	57	1
112	57	1
138	57	1
13	57	1
20	57	1
42	57	1
4	57	1
142	57	1
37	57	1
25	57	1
51	57	-1
54	57	-1
115	57	-1
82	57	-1
107	57	-1
10	57	-1
118	57	-1
130	57	-1
12	57	-1
106	57	-1
31	57	-1
51	58	1
121	58	1
54	58	1
113	58	1
115	58	1
21	58	1
82	58	1
138	58	1
13	58	1
107	58	1
10	58	1
118	58	1
130	58	1
142	58	1
12	58	1
106	58	1
95	58	-1
116	58	-1
63	58	-1
112	58	-1
20	58	-1
42	58	-1
4	58	-1
37	58	-1
25	58	-1
31	58	-1
51	59	1
54	59	1
116	59	1
138	59	1
13	59	1
107	59	1
118	59	1
130	59	1
12	59	1
106	59	1
95	59	-1
121	59	-1
113	59	-1
115	59	-1
21	59	-1
82	59	-1
63	59	-1
112	59	-1
20	59	-1
10	59	-1
42	59	-1
4	59	-1
142	59	-1
37	59	-1
25	59	-1
31	59	-1
51	60	1
121	60	1
54	60	1
113	60	1
115	60	1
21	60	1
138	60	1
13	60	1
107	60	1
10	60	1
118	60	1
130	60	1
142	60	1
12	60	1
106	60	1
95	60	-1
82	60	-1
116	60	-1
63	60	-1
112	60	-1
20	60	-1
42	60	-1
4	60	-1
37	60	-1
25	60	-1
31	60	-1
54	61	1
82	61	1
107	61	1
10	61	1
118	61	1
130	61	1
12	61	1
106	61	1
31	61	1
95	61	-1
51	61	-1
121	61	-1
113	61	-1
115	61	-1
21	61	-1
116	61	-1
63	61	-1
112	61	-1
138	61	-1
20	61	-1
42	61	-1
4	61	-1
142	61	-1
37	61	-1
25	61	-1
116	62	1
107	62	1
118	62	1
130	62	1
12	62	1
25	62	1
95	62	-1
51	62	-1
121	62	-1
54	62	-1
113	62	-1
115	62	-1
21	62	-1
82	62	-1
63	62	-1
112	62	-1
138	62	-1
20	62	-1
10	62	-1
42	62	-1
4	62	-1
142	62	-1
37	62	-1
106	62	-1
31	62	-1
21	63	1
63	63	1
107	63	1
10	63	1
118	63	1
130	63	1
12	63	1
25	63	1
95	63	-1
51	63	-1
121	63	-1
54	63	-1
113	63	-1
115	63	-1
82	63	-1
116	63	-1
112	63	-1
138	63	-1
20	63	-1
42	63	-1
4	63	-1
142	63	-1
37	63	-1
106	63	-1
31	63	-1
51	64	1
115	64	1
112	64	1
107	64	1
10	64	1
118	64	1
130	64	1
12	64	1
25	64	1
95	64	-1
121	64	-1
54	64	-1
113	64	-1
21	64	-1
82	64	-1
63	64	-1
138	64	-1
20	64	-1
42	64	-1
4	64	-1
142	64	-1
37	64	-1
106	64	-1
31	64	-1
95	65	1
21	65	1
82	65	1
63	65	1
20	65	1
4	65	1
37	65	1
31	65	1
51	65	-1
121	65	-1
54	65	-1
113	65	-1
115	65	-1
116	65	-1
112	65	-1
138	65	-1
107	65	-1
10	65	-1
42	65	-1
118	65	-1
130	65	-1
142	65	-1
12	65	-1
106	65	-1
25	65	-1
107	66	1
118	66	1
130	66	1
12	66	1
25	66	1
95	66	-1
51	66	-1
121	66	-1
54	66	-1
113	66	-1
115	66	-1
21	66	-1
82	66	-1
116	66	-1
63	66	-1
112	66	-1
138	66	-1
20	66	-1
10	66	-1
42	66	-1
4	66	-1
142	66	-1
37	66	-1
106	66	-1
31	66	-1
115	67	1
112	67	1
107	67	1
10	67	1
118	67	1
130	67	1
12	67	1
25	67	1
95	67	-1
51	67	-1
121	67	-1
54	67	-1
113	67	-1
21	67	-1
82	67	-1
116	67	-1
63	67	-1
138	67	-1
20	67	-1
42	67	-1
4	67	-1
142	67	-1
37	67	-1
106	67	-1
31	67	-1
95	68	1
21	68	1
82	68	1
116	68	1
63	68	1
112	68	1
20	68	1
42	68	1
4	68	1
37	68	1
25	68	1
31	68	1
51	68	-1
121	68	-1
54	68	-1
113	68	-1
115	68	-1
138	68	-1
13	68	-1
107	68	-1
10	68	-1
118	68	-1
130	68	-1
142	68	-1
12	68	-1
106	68	-1
51	69	1
121	69	1
54	69	1
113	69	1
115	69	1
138	69	1
13	69	1
107	69	1
10	69	1
118	69	1
130	69	1
142	69	1
12	69	1
106	69	1
95	69	-1
21	69	-1
82	69	-1
116	69	-1
63	69	-1
112	69	-1
20	69	-1
42	69	-1
4	69	-1
37	69	-1
25	69	-1
31	69	-1
51	70	1
54	70	1
115	70	1
116	70	1
112	70	1
138	70	1
107	70	1
10	70	1
118	70	1
130	70	1
12	70	1
25	70	1
95	70	-1
121	70	-1
113	70	-1
21	70	-1
82	70	-1
63	70	-1
20	70	-1
42	70	-1
142	70	-1
37	70	-1
106	70	-1
31	70	-1
95	71	1
121	71	1
113	71	1
21	71	1
82	71	1
63	71	1
20	71	1
42	71	1
142	71	1
37	71	1
106	71	1
31	71	1
51	71	-1
54	71	-1
115	71	-1
116	71	-1
112	71	-1
138	71	-1
107	71	-1
10	71	-1
118	71	-1
130	71	-1
12	71	-1
25	71	-1
54	72	1
112	72	1
107	72	1
10	72	1
118	72	1
130	72	1
12	72	1
25	72	1
95	72	-1
51	72	-1
121	72	-1
113	72	-1
115	72	-1
21	72	-1
82	72	-1
116	72	-1
63	72	-1
138	72	-1
20	72	-1
42	72	-1
142	72	-1
37	72	-1
106	72	-1
31	72	-1
51	73	1
54	73	1
115	73	1
112	73	1
138	73	1
20	73	1
107	73	1
10	73	1
118	73	1
130	73	1
12	73	1
106	73	1
25	73	1
95	73	-1
121	73	-1
113	73	-1
21	73	-1
82	73	-1
116	73	-1
63	73	-1
42	73	-1
142	73	-1
37	73	-1
31	73	-1
51	74	1
54	74	1
115	74	1
112	74	1
138	74	1
107	74	1
10	74	1
118	74	1
130	74	1
12	74	1
106	74	1
95	74	-1
121	74	-1
113	74	-1
21	74	-1
82	74	-1
116	74	-1
63	74	-1
20	74	-1
42	74	-1
142	74	-1
37	74	-1
25	74	-1
31	74	-1
95	75	1
121	75	1
54	75	1
113	75	1
115	75	1
21	75	1
82	75	1
63	75	1
138	75	1
20	75	1
42	75	1
130	75	1
142	75	1
37	75	1
106	75	1
31	75	1
51	75	-1
116	75	-1
112	75	-1
107	75	-1
10	75	-1
118	75	-1
12	75	-1
25	75	-1
51	76	1
116	76	1
112	76	1
107	76	1
10	76	1
118	76	1
12	76	1
25	76	1
95	76	-1
121	76	-1
54	76	-1
113	76	-1
115	76	-1
21	76	-1
82	76	-1
63	76	-1
138	76	-1
20	76	-1
42	76	-1
130	76	-1
142	76	-1
37	76	-1
106	76	-1
31	76	-1
51	77	1
54	77	1
115	77	1
112	77	1
138	77	1
107	77	1
10	77	1
118	77	1
130	77	1
12	77	1
106	77	1
25	77	1
95	77	-1
121	77	-1
113	77	-1
21	77	-1
82	77	-1
116	77	-1
63	77	-1
20	77	-1
42	77	-1
142	77	-1
37	77	-1
31	77	-1
54	78	1
112	78	1
107	78	1
10	78	1
118	78	1
130	78	1
12	78	1
25	78	1
95	78	-1
51	78	-1
121	78	-1
113	78	-1
115	78	-1
21	78	-1
82	78	-1
116	78	-1
63	78	-1
138	78	-1
20	78	-1
42	78	-1
142	78	-1
37	78	-1
106	78	-1
31	78	-1
51	79	1
21	79	1
116	79	1
112	79	1
20	79	1
42	79	1
118	79	1
121	79	-1
54	79	-1
113	79	-1
63	79	-1
138	79	-1
107	79	-1
142	79	-1
31	79	-1
51	80	1
82	80	1
42	80	1
118	80	1
121	80	-1
54	80	-1
113	80	-1
21	80	-1
116	80	-1
63	80	-1
112	80	-1
138	80	-1
20	80	-1
107	80	-1
10	80	-1
142	80	-1
12	80	-1
37	80	-1
31	80	-1
121	81	1
54	81	1
113	81	1
82	81	1
63	81	1
112	81	1
138	81	1
13	81	1
20	81	1
107	81	1
42	81	1
130	81	1
142	81	1
12	81	1
37	81	1
51	81	-1
21	81	-1
116	81	-1
25	81	-1
121	82	1
54	82	1
82	82	1
63	82	1
112	82	1
138	82	1
20	82	1
10	82	1
42	82	1
4	82	1
76	82	1
37	82	1
106	82	1
95	82	-1
113	82	-1
13	82	-1
107	82	-1
118	82	-1
12	82	-1
95	83	1
51	83	1
54	83	1
144	83	1
113	83	1
115	83	1
21	83	1
82	83	1
63	83	1
138	83	1
13	83	1
20	83	1
107	83	1
10	83	1
4	83	1
142	83	1
12	83	1
37	83	1
106	83	1
31	83	1
118	83	-1
95	84	1
144	84	1
113	84	1
115	84	1
13	84	1
107	84	1
10	84	1
118	84	1
142	84	1
12	84	1
106	84	1
51	84	-1
21	84	-1
82	84	-1
63	84	-1
112	84	-1
138	84	-1
20	84	-1
4	84	-1
76	84	-1
31	84	-1
51	85	1
21	85	1
116	85	1
63	85	1
138	85	1
76	85	1
95	85	-1
54	85	-1
144	85	-1
113	85	-1
115	85	-1
82	85	-1
13	85	-1
107	85	-1
10	85	-1
4	85	-1
118	85	-1
142	85	-1
12	85	-1
37	85	-1
106	85	-1
31	85	-1
51	86	1
21	86	1
63	86	1
138	86	1
76	86	1
95	86	-1
54	86	-1
144	86	-1
113	86	-1
115	86	-1
82	86	-1
116	86	-1
13	86	-1
20	86	-1
107	86	-1
10	86	-1
4	86	-1
118	86	-1
142	86	-1
12	86	-1
37	86	-1
106	86	-1
31	86	-1
95	87	1
51	87	1
116	87	1
138	87	1
10	87	1
4	87	1
76	87	1
37	87	1
31	87	1
121	87	-1
54	87	-1
144	87	-1
115	87	-1
21	87	-1
82	87	-1
112	87	-1
13	87	-1
20	87	-1
107	87	-1
118	87	-1
142	87	-1
12	87	-1
106	87	-1
95	88	1
51	88	1
121	88	1
144	88	1
113	88	1
115	88	1
21	88	1
63	88	1
112	88	1
138	88	1
13	88	1
20	88	1
107	88	1
10	88	1
76	88	1
118	88	1
142	88	1
12	88	1
37	88	1
31	88	1
54	88	-1
82	88	-1
116	88	-1
4	88	-1
106	88	-1
51	89	1
121	89	1
144	89	1
115	89	1
21	89	1
116	89	1
63	89	1
112	89	1
138	89	1
20	89	1
10	89	1
42	89	1
76	89	1
118	89	1
142	89	1
37	89	1
106	89	1
54	89	-1
113	89	-1
82	89	-1
13	89	-1
107	89	-1
4	89	-1
31	89	-1
121	90	1
54	90	1
144	90	1
113	90	1
115	90	1
82	90	1
112	90	1
138	90	1
13	90	1
20	90	1
107	90	1
10	90	1
12	90	1
37	90	1
106	90	1
51	90	-1
21	90	-1
116	90	-1
42	90	-1
4	90	-1
76	90	-1
31	90	-1
54	91	1
144	91	1
113	91	1
115	91	1
82	91	1
13	91	1
107	91	1
10	91	1
4	91	1
118	91	1
142	91	1
12	91	1
37	91	1
106	91	1
31	91	1
51	91	-1
121	91	-1
21	91	-1
116	91	-1
63	91	-1
112	91	-1
138	91	-1
20	91	-1
42	91	-1
76	91	-1
51	92	1
21	92	1
116	92	1
42	92	1
4	92	1
76	92	1
37	92	1
31	92	1
95	92	-1
121	92	-1
54	92	-1
144	92	-1
113	92	-1
115	92	-1
82	92	-1
63	92	-1
112	92	-1
138	92	-1
13	92	-1
20	92	-1
107	92	-1
10	92	-1
118	92	-1
142	92	-1
12	92	-1
106	92	-1
95	93	1
51	93	1
54	93	1
144	93	1
113	93	1
115	93	1
82	93	1
138	93	1
13	93	1
118	93	1
142	93	1
12	93	1
37	93	1
106	93	1
121	93	-1
21	93	-1
63	93	-1
112	93	-1
20	93	-1
42	93	-1
4	93	-1
76	93	-1
31	93	-1
95	94	1
51	94	1
54	94	1
144	94	1
113	94	1
115	94	1
21	94	1
63	94	1
112	94	1
138	94	1
13	94	1
20	94	1
107	94	1
10	94	1
42	94	1
4	94	1
118	94	1
142	94	1
12	94	1
37	94	1
106	94	1
31	94	1
121	94	-1
116	94	-1
76	94	-1
51	95	1
82	95	1
116	95	1
